Volume;MaximumRainfallIntensity;Runoff;RunoffVolume;MaximumRunoffIntensity;P-0;HR-1;HR-2;HR-3;HR-4;HR-5;T-1;T-2;T-3;T-4;T-5;PB-1;PB-2;PB-3;PB-4;PB-5;VV-1;VV-2;VV-3;VV-4;VV-5
0.9;0.7;0;0;0;0.7;64;88;98;97;97;4;-0.4;-3.7;-4;-3.6;948;948;947;947;947;0.68;0.53;0.05;0;0.03
6.8;6.8;0;0;0;6.8;77;75;72;71;70;3;2.6;2.2;2.1;2.4;949;949;949;948;949;1.07;0.85;0.2;0.4;0.15
3.9;1.7;0;0;0;0.4;97;97;96;96;95;-0.6;-1;-0.9;-0.4;0;947;947;947;948;948;0;0;0;0.02;0.03
1;0.4;0;0;0;0.2;62;63;71;69;66;5.6;5.5;4.4;5.2;5.9;949;948;948;948;947;1.33;2.37;0.93;1;2.1
1.5;0.4;0;0;0;0.4;52;49;45;47;48;10.1;11.2;11.3;10.1;9.5;949;948;948;949;949;2.25;2.68;1.77;1.63;1.98
0.3;0.3;0;0;0;0.3;93;88;89;87;81;8.6;9.5;10;10.3;11.1;950;949;950;949;949;0.18;0.5;1;0.83;0.83
0.1;0.1;0;0;0;0.1;95;96;99;99;98;8.9;9.2;8.8;8.5;6.6;949;949;949;949;949;0.27;0.38;0.42;0.17;0.07
4.8;1.9;0;0;0;1.9;75;83;88;95;93;10.5;9.7;8.6;7.4;8.1;948;948;947;947;946;2.42;2.23;1.52;0.72;0.42
1;0.6;0;0;0;0.1;94;93;92;92;92;10.7;10.9;11;11.1;11.1;952;952;953;953;953;1.17;0.8;1.37;1.02;1.02
0.3;0.3;0;0;0;0.3;86;90;92;94;94;11.4;10.9;10.7;10.7;10.7;952;952;952;952;952;2.12;1.63;1.43;1.48;1.17
0.2;0.1;0;0;0;0.1;80;78;79;74;67;4.8;4.5;4.1;4.5;5.1;946;947;947;948;948;1.37;0.9;0.82;1.07;1.82
7.9;3.4;1;1.8;3.4;1.8;64;67;71;73;73;10.6;9.9;9.1;8.5;8.2;944;944;944;945;945;2.45;1.75;1.95;1.95;1.35
0.2;0.2;0;0;0;0.2;66;65;66;87;93;7.5;7.4;7.6;5.2;4.5;948;948;948;947;947;1.97;1.42;1.2;0.53;0.73
0.2;0.2;0;0;0;0.2;65;67;70;70;70;8.3;7.9;7.4;7.4;7.4;951;950;950;949;949;2.95;3.12;2.78;2.02;1.88
0.8;0.8;0;0;0;0.8;79;76;79;80;83;6.6;7.2;6.7;6.2;5.7;953;953;953;953;954;0.32;0.63;0.47;0.47;0.28
0.3;0.1;0;0;0;0.1;58;61;68;78;97;11.9;11;8.3;5.3;0.1;955;955;955;956;955;0.55;0.42;0.45;0.08;0.02
0.9;0.4;0;0;0;0.1;75;58;56;56;58;9.2;12.4;12.8;13;11.9;955;955;954;954;955;0.15;1.2;1.15;0.72;0.55
0.5;0.4;0;0;0;0.4;99;99;99;99;98;-0.9;-1.5;-1.4;-0.7;-0.2;956;956;956;957;957;0.02;0.02;0.02;0;0.13
0.1;0.1;0;0;0;0.1;100;100;100;100;99;1;0.4;-0.1;-0.8;-0.9;956;956;956;956;956;0.07;0.35;0.12;0.02;0.02
4.3;1.1;0;0;0;1.1;96;95;92;88;88;4.7;4.8;5;4.9;4.8;956;956;956;956;956;0.13;0.13;0.15;0.22;0.55
0.4;0.4;0;0;0;0.4;67;68;68;76;80;5;4.7;4.5;2.8;1.9;954;955;955;955;955;0.9;1.97;0.83;0.5;0.32
0.1;0.1;0;0;0;0.1;83;83;77;75;75;2.8;1.9;2.8;3;3.2;953;953;953;953;954;0.67;0.43;0.83;0.65;0.83
4.5;2.5;0;0;0;0.7;87;87;91;92;86;7.9;7.5;6.8;6.4;6.7;948;948;948;949;949;2.73;3.77;3.97;3.92;3.98
0.3;0.2;0;0;0;0.1;62;68;66;68;72;10.7;10.7;11.2;11.7;11.7;948;948;947;947;947;3.28;3.2;3.4;3.03;3.18
1.3;1;0;0;0;1;95;95;95;89;88;5.5;5.4;5.2;5.6;5.6;950;950;951;951;951;0.33;0.22;0.43;0.67;0.45
1.4;1;0;0;0;1;85;86;89;88;92;9.3;8.7;8.3;8.5;7.8;947;947;947;947;947;3.52;4.03;3.13;2.58;0.6
0.2;0.2;0;0;0;0.2;88;82;84;85;86;11;11.2;10;9.3;8.7;944;945;946;947;947;4.03;4.08;3.45;3.52;4.03
0.7;0.7;0;0;0;0.7;91;89;88;82;84;10.5;10.9;11;11.2;10;943;944;944;945;946;3.9;4.52;4.03;4.08;3.45
0.4;0.2;0;0;0;0.2;81;80;84;88;90;10.2;11;11.3;11.4;11.2;940;939;938;938;937;2.45;2.75;2.75;3.07;3.77
1.4;1.1;0;0;0;0.2;88;80;75;69;71;9.5;10.4;11.1;12.1;11.9;939;939;940;940;941;3.05;3.57;4.18;4.15;3.13
1.5;0.7;0;0;0;0.1;70;70;69;71;84;14.4;14.6;14.9;15.2;14.4;941;941;941;941;941;5.83;5.27;5.32;5.8;5.53
0.1;0.1;0;0;0;0.1;69;68;68;69;64;9.7;9.7;10.1;11;12.5;944;944;944;943;942;4.35;4.28;3.9;4.12;4.78
0.3;0.2;0;0;0;0.1;73;71;69;68;68;9.5;9.7;9.7;9.7;10.1;946;945;944;944;944;3.85;4.32;4.35;4.28;3.9
1.6;0.6;0;0;0;0.1;67;77;75;74;73;9.7;9;9.4;9.4;9.5;948;948;947;946;946;3.23;2.68;3.05;4.22;3.85
0.2;0.2;0;0;0;0.2;71;82;85;79;61;7.9;5;3.8;3.7;5.1;958;958;957;957;956;0.23;0.27;0.5;0.62;0.57
0.4;0.4;0;0;0;0.4;55;59;64;71;82;12.3;11.7;9.8;7.9;5;958;958;959;958;958;0.95;0.73;0.73;0.23;0.27
0.1;0.1;0;0;0;0.1;58;55;55;59;64;12.4;12.4;12.3;11.7;9.8;957;957;958;958;959;2.03;1.42;0.95;0.73;0.73
0.5;0.5;0;0;0;0.5;96;95;93;90;87;3.1;4.2;5.5;6.5;7.5;959;959;958;958;958;0.05;0.07;0.02;0.15;0.13
16.4;3.7;1;3.2;0.76;0.5;95;93;85;66;54;-0.1;1.4;4;9;11.6;960;960;960;959;959;0.03;0.12;0.02;0.33;1.58
0.6;0.3;0;0;0;0.1;54;57;66;80;97;9.7;8.3;5.1;1.2;-4.1;960;960;961;961;961;0.8;0.22;0.13;0;0
1;0.3;0;0;0;0.3;86;66;53;53;54;3;7.7;10.4;10.7;10.2;959;959;959;959;959;0.08;0.23;1.23;1.27;1.28
1;0.9;0;0;0;0.9;97;97;96;95;93;-2.4;-1.7;-0.9;-0.2;0.9;960;960;960;960;960;0;0;0.03;0;0.03
5.6;1.7;0;0;0;0.2;91;97;97;97;98;2.9;1.5;-0.2;-1.6;-2.6;962;962;962;961;961;0.25;0.15;0.18;0.02;0
1.1;0.7;0;0;0;0.2;99;99;99;99;99;-5.6;-5.1;-4.9;-4.5;-4.1;960;960;960;961;961;0;0.08;0.17;0;0.02
1.4;0.8;0;0;0;0.6;88;77;54;38;37;1.2;4.1;10;13.4;13.6;959;959;959;959;959;0;0.02;0.22;0.87;0.85
19.3;4.9;1;7.5;2.96;0.3;98;98;98;98;98;-5.1;-5;-4.7;-4.4;-4.1;959;959;959;959;960;0.03;0;0;0;0
3.8;2.2;0;0;0;0.3;92;89;87;82;77;-2;-1.1;-0.4;0.7;2.3;959;959;959;959;958;0.03;0.05;0.17;0.1;0.13
0.1;0.1;0;0;0;0.1;96;93;90;88;87;-1;-0.1;1.3;1.6;1.6;954;955;955;954;955;0.38;0;0;0.07;0
1.4;1.4;0;0;0;1.4;98;99;98;97;96;-0.7;-2.3;-2.2;-1.7;-1;956;955;955;954;954;0.17;0.15;0.12;0.17;0.38
0.4;0.3;0;0;0;0.3;80;87;90;88;89;7.6;6.6;5.6;5.1;4.7;800;800;800;800;800;0.43;0.27;0.18;0;0.02
0.1;0.1;0;0;0;0.1;40;34;35;33;33;0.9;2.1;2.4;3.2;3.6;800;667;800;800;800;0.78;1.53;1.25;2.97;2.85
0.2;0.1;0;0;0;0.1;32;30;32;36;40;1.3;1.8;1.6;1;0.9;800;800;800;800;800;1.7;1.92;1.92;1.18;0.78
0.1;0.1;0;0;0;0.1;26;27;29;32;30;1.8;1.6;1.4;1.3;1.8;667;800;800;800;800;2.72;2.83;2.58;1.7;1.92
2.8;1;0;0;0;0.2;51;50;50;47;46;3.3;3.5;3.6;4;4;800;800;800;800;800;4.42;4.62;4.28;4.23;4.27
0.3;0.2;0;0;0;0.1;61;63;63;64;63;5.9;5.3;4.9;4.5;4.4;800;800;800;800;800;4.48;4.82;4.5;4.63;3.85
6;3.5;1;1.5;3.5;2.5;83;80;79;82;86;10.9;11.5;11.7;11;10.2;953;954;954;954;955;3.2;3.18;3.08;3.22;2.57
0.7;0.5;0;0;0;0.5;91;92;92;92;92;9;9;9;9.1;9.2;954;954;954;954;954;1.02;0.98;1.52;1.1;1.7
14.4;7.4;1;6.6;7.4;4.7;94;94;92;91;92;8.7;8.6;8.7;9;9;955;954;954;954;954;0.78;0.98;0.55;1.02;0.98
2.5;2.5;0;0;0;2.5;73;74;71;75;81;11.9;11.9;12.7;12.1;11.1;954;954;954;955;956;1.57;2;2.47;2.07;1.97
1.2;1;0;0;0;1;87;85;83;77;73;9.7;10;10.3;11.2;11.9;955;955;955;954;954;0.95;0.82;0.53;1.23;1.57
0.1;0.1;0;0;0;0.1;93;91;90;89;87;8.3;8.9;9.2;9.4;9.7;955;955;956;955;955;1.17;1.27;0.85;0.97;0.95
2.9;0.9;0;0;0;0.7;70;72;74;79;80;10.6;10.3;10;9.8;9.4;955;955;955;955;956;1.88;1.97;2.27;1.87;1.53
0.4;0.4;0;0;0;0.4;90;88;87;86;83;8.4;8.4;8.3;7.8;8.3;956;955;955;955;955;1.03;0.98;1.37;0.33;0.38
0.1;0.1;0;0;0;0.1;96;95;91;86;79;8.4;8.6;9.7;11.2;12.8;959;959;958;958;958;0.07;0.35;0.23;0.37;0.48
6.9;6.3;0;0;0;0.3;99;99;99;97;96;8.9;8.8;7.7;7.9;8.4;959;959;959;959;959;0;0;0.18;0.08;0.07
3.3;1.8;0;0;0;1.3;82;83;85;85;87;11.2;11.1;10.9;10.8;10.5;960;960;960;961;961;0.42;0.3;0.53;0.6;0.43
6;2.5;1;0.5;28.232223;0.1;99;99;99;99;98;-1.7;-1.5;-0.9;-0.3;0.1;956;956;956;956;956;0.17;0.07;0;0.02;0
1.2;0.5;0;0;0;0.3;52;53;57;62;64;14.9;15;14.4;13.2;12.4;956;956;956;957;957;1.77;1.63;1.97;2.38;1.78
0.1;0.1;0;0;0;0.1;99;98;98;98;97;-1.1;-0.8;0;0.2;0.9;958;958;958;958;958;0.03;0.13;0.1;0.05;0
0.8;0.6;0;0;0;0.6;51;55;61;64;64;16.4;15.8;14.9;14;13.1;956;956;957;957;958;2.37;2.97;2.28;2.63;1.08
5.6;2.6;0;0;0;0.5;95;95;94;93;93;-4.1;-3.8;-3.4;-3;-2.4;961;960;960;960;960;0.05;0;0;0;0.03
13.9;4.7;1;3.7;3.2;3.7;67;56;33;20;19;6.4;9.8;17.4;21;21;959;959;959;959;959;0.17;0.125;0.08;0.83;0.98
5.6;5.1;0;0;0;5.1;31;35;49;78;95;15.9;13.7;9.7;2.4;-2;958;958;959;959;959;1.08;0.55;0.3;0.18;0.12
0.3;0.1;0;0;0;0.1;56;60;61;58;59;6.7;5.2;5.1;6;6.9;954;953;953;953;953;2.77;1.43;1.65;3.15;2.32
0.3;0.2;0;0;0;0.2;34;37;43;49;56;12.8;12;10.2;8.4;6.7;953;954;954;954;954;1.92;1.47;1.92;2.9;2.77
7.8;1.7;0;0;0;1.2;60;61;60;58;57;6.4;7.1;7.9;8.5;9.1;950;950;950;950;949;1.85;0.85;0.87;1.6;1.12
5.6;2.2;0;0;0;0.3;62;55;50;45;44;11.3;12.8;13.3;13.7;13.3;955;955;955;955;955;0.42;0.28;1.12;1.25;1.2
9.5;2.2;1;0.6;0.33;1;50;60;73;66;61;11.1;8.6;5.4;6;6.8;957;957;957;956;956;0.67;0.9;1.43;1.28;1.47
0.4;0.3;0;0;0;0.3;67;63;50;39;34;5.2;7;9.6;12.3;14.7;957;956;956;955;955;0.12;0.05;0.2;0.6;1.57
0.5;0.4;0;0;0;0.1;88;87;86;86;85;0.9;1;1;0.9;0.9;957;957;957;957;957;0.07;0.22;0.12;0.07;0.08
0.1;0.1;0;0;0;0.1;47;65;83;89;88;11.2;7.2;3;1.1;0.9;958;958;958;957;957;0.9;0.2;0.05;0;0.07
0.4;0.4;0;0;0;0.4;77;71;61;47;33;8.1;9.8;12.5;16.2;20.7;956;956;956;955;955;0.05;0.17;0.08;0.57;0.92
3.4;1.5;0;0;0;1.5;68;59;42;35;33;13.3;16.5;20.7;22.9;23.3;954;954;953;953;953;0.02;0;0.1;1.05;1.93
0.1;0.1;0;0;0;0.1;95;93;92;91;90;3.9;4.9;5.9;6.3;6.3;950;950;950;950;950;0;0.05;0.12;0;0.05
0.1;0.1;0;0;0;0.1;90;88;84;81;75;4.4;5.1;6.1;7.3;9;951;951;951;951;951;0;0.03;0.1;0.17;0.15
2.2;2.1;0;0;0;2.1;86;84;83;77;61;3;3.7;4.8;6.6;9;947;947;947;947;947;0.3;0.22;0.1;0.12;0.08
0.1;0.1;0;0;0;0.1;95;97;96;95;94;-1.9;-2.4;-1.9;-1;-0.1;946;946;946;946;946;0.17;0.15;0.07;0;0.08
1.2;1.1;0;0;0;0.1;29;22;20;22;24;13.9;15.1;14.8;14;13.1;944;944;944;944;944;3.07;2.05;1.42;1.82;1.42
12;2;1;0.1;0.09;0.2;67;78;64;49;46;10;9.8;10.7;12.4;13.2;948;948;947;947;947;0.93;0.1;1.02;1.9;2.75
0.1;0.1;0;0;0;0.1;44;53;65;84;97;11.7;10.2;7.6;3.9;0.1;951;951;951;951;951;1.12;0.98;0.53;0.2;0.22
1.7;1.2;0;0;0;1.2;75;74;74;71;67;8.8;9.2;9.2;9.5;10;950;950;950;950;950;0.6;1.2;1.28;2.55;2.98
12.1;2.5;1;0.2;0.06;0.1;63;66;69;86;86;11.7;10.6;10.3;6.5;6.4;951;951;951;951;951;1.42;1.6;1.27;0.1;0.2
2.2;1.4;0;0;0;0.3;86;80;79;76;71;11;11.4;11.4;12;13.4;951;950;950;950;949;0.12;0.13;0.12;0.05;0.12
0.4;0.4;0;0;0;0.4;70;76;85;94;95;14.4;13.7;12.6;11;10.6;953;953;953;952;952;2.23;1.95;1.67;1.47;1.72
0.4;0.4;0;0;0;0.4;83;98;99;99;99;11.4;9.3;8.4;7.6;8.4;955;955;955;955;955;0.83;0.22;0;0;0.07
8.2;3.4;1;1.2;3.4;1.6;54;58;56;49;51;14.5;13.8;13.9;14.3;14.2;951;952;952;952;952;0.78;0.9;1.15;1.37;0.77
1.7;0.4;0;0;0;0.3;94;93;96;94;89;9.9;10.4;10.4;10.6;11.4;953;953;953;952;952;0.13;1.63;0.33;0.32;0.28
3.9;2.1;0;0;0;2.1;82;88;86;88;89;13.1;11.8;11.6;11.4;10.8;952;952;953;953;953;1.3;0.93;0.4;0.38;0.77
0.1;0.1;0;0;0;0.1;96;96;96;94;87;9.6;9.5;9.6;9.9;10.7;953;953;953;953;953;0.2;0.32;0.27;0.62;0.12
1;0.5;0;0;0;0.5;92;95;96;96;96;10.1;9.6;9.6;9.5;9.6;953;953;953;953;953;0.17;0.2;0.2;0.32;0.27
5.9;5.9;0;0;0;5.9;64;72;75;76;87;14;11.7;10.7;9.7;7.4;944;944;945;945;945;1.35;1.48;1.23;0.93;0.43
1.5;0.8;0;0;0;0.8;73;66;57;52;50;12.1;12.7;14.2;15.2;15.3;951;951;951;950;950;2.05;1.85;2.45;3.03;2.88
0.1;0.1;0;0;0;0.1;87;82;79;75;68;11.8;12.8;13.6;14.7;16.6;954;954;954;954;954;0.03;0.27;0.1;0.05;0.1
0.2;0.2;0;0;0;0.2;48;44;32;25;24;23.6;25;28.8;31.6;31.6;954;954;953;953;953;0.92;0.58;0.67;1.03;1.18
0.1;0.1;0;0;0;0.1;59;52;50;48;48;18.7;20.6;21.7;23.3;23.6;956;956;955;955;954;1.4;1.93;2.57;2.15;0.92
6.6;1;0;0;0;0.1;50;53;61;67;69;22.1;21.2;20.3;19.2;18.2;956;957;957;957;957;1.27;1.52;1.7;1.1;0.97
0.1;0.1;0;0;0;0.1;35;36;43;70;93;23;21.8;20.3;16.5;11.8;956;956;957;957;957;1.9;1.8;1.42;0.45;0.07
4.7;0.8;0;0;0;0.1;77;70;56;46;42;12.2;14;16.8;19.2;19.9;956;956;956;956;956;0.15;0.03;0.08;0.92;0.9
5.4;1;0;0;0;0.4;27;30;32;34;36;27.2;25.9;24;22.5;21.2;949;950;950;951;951;1.48;1.3;1.38;1.22;0.97
0.3;0.1;0;0;0;0.1;84;85;83;80;75;11.1;10.4;11.1;12;12.9;949;949;948;949;948;0.1;0.07;0.05;0;0.3
0.1;0.1;0;0;0;0.1;35;37;40;60;84;22.9;21.3;20.2;16.5;11.1;948;948;949;949;949;1.22;1.23;1.12;0.55;0.1
0.1;0.1;0;0;0;0.1;35;34;23;22;20;24.4;26.7;29.2;29.7;30.6;946;946;946;946;946;0.98;0.775;0.57;0.68;1.73
0.1;0.1;0;0;0;0.1;92;88;87;81;83;14.1;14.8;15;15.6;15.5;949;949;950;950;950;0.65;0.72;0.28;0.53;0.45
0.2;0.2;0;0;0;0.2;14;19;22;26;32;33.9;33.4;32.3;31.2;29.2;948;948;949;949;949;2.32;1.58;1.83;1.47;1.32
1.7;0.7;0;0;0;0.7;20;17;14;19;22;31.5;33;33.9;33.4;32.3;948;948;948;948;949;2.15;2.32;2.32;1.58;1.83
0.4;0.4;0;0;0;0.4;52;50;48;44;41;16.8;17.4;18.3;19.4;20.5;950;950;950;950;950;0.73;1.15;1.12;1.3;1.68
0.3;0.2;0;0;0;0.2;81;72;53;50;66;16.5;18.2;21.5;22;19.7;948;947;947;948;948;0.23;0.28;0.68;0.68;0.72
1.2;0.8;0;0;0;0.8;87;93;94;72;54;18;16.3;15.7;19.1;21.4;949;949;949;949;948;1.02;1.05;1.42;1.98;0.95
4.8;4.8;0;0;0;4.8;91;90;80;84;87;15.5;16.4;17.7;18;18;949;949;948;948;949;0.58;1.17;0.98;0.97;1.02
0.3;0.3;0;0;0;0.3;91;89;86;85;82;12.3;12.6;13.2;13.9;14.7;949;948;949;949;950;0;0;0.03;0.02;0.2
0.1;0.1;0;0;0;0.1;41;58;83;93;92;23.1;20.6;14.5;11.8;11.9;949;949;950;950;949;0.63;0.07;0.03;0.07;0.1
0.9;0.4;0;0;0;0.4;44;46;46;46;44;12.2;12.8;13.7;14.3;15;948;947;947;946;945;1.78;3.17;2.74;2.17;1.85
0.1;0.1;0;0;0;0.1;69;56;54;49;42;6.6;9.9;9.9;10.9;12;949;948;948;948;948;0.47;0.32;0.33;0.48;1.3
4.2;3.6;0;0;0;3.6;31;21;21;21;22;23.3;27.9;28.5;28.2;27.1;950;949;949;950;950;0.15;1.13;0.87;0.97;1.22
1.2;1.2;0;0;0;1.2;30;35;39;42;45;27.9;26.6;24.8;23.2;21;955;956;956;956;956;1.67;1.48;1.58;1.37;0.97
0.8;0.3;0;0;0;0.2;20;20;23;27;32;31.9;31.3;30.2;28.9;27.3;950;951;951;952;953;1.3;1.32;1.43;1.28;1.27
0.5;0.5;0;0;0;0.5;91;87;84;83;79;8.4;9.5;10.5;11.3;12.7;954;954;954;954;954;0.02;0.03;0.2;0.12;0.03
0.4;0.4;0;0;0;0.4;92;92;91;87;84;7.1;7.6;8.4;9.5;10.5;954;954;954;954;954;0.08;0.15;0.02;0.03;0.2
0.2;0.2;0;0;0;0.2;56;80;92;92;90;10.5;5;1.4;1.1;1.1;952;952;952;951;952;1.63;0.32;0.05;0.1;0.05
4.3;0.9;0;0;0;0.6;95;94;93;92;90;9.8;10.7;11.1;11.5;12.3;955;955;955;955;955;0.1;0.05;0.02;0;0.02
0.1;0.1;0;0;0;0.1;96;95;95;99;99;8;8.3;8.7;8.1;6.3;952;952;952;952;952;0.33;0.53;0.88;0.73;0.23
0.1;0.1;0;0;0;0.1;71;83;96;96;95;14.5;11.8;8.6;8;8.3;951;951;951;952;952;1;0.65;0.4;0.33;0.53
0.7;0.5;0;0;0;0.5;72;75;91;98;99;13.7;13.3;10.8;9;8.4;954;955;955;955;955;0.62;0.77;0.4;0.13;0.12
0.1;0.1;0;0;0;0.1;97;95;93;90;78;7.3;8.6;9.7;10.9;13.2;956;956;955;955;954;0.02;0.07;0.03;0.12;0.02
4.1;1.9;0;0;0;1.4;98;98;98;98;98;9.6;9.5;9.4;9.3;9.4;954;954;954;954;954;0.05;0.1;0.1;0.02;0.08
0.3;0.3;0;0;0;0.3;89;86;76;48;30;3.2;4.7;7.3;13.7;16.9;957;957;957;957;957;0.05;0.13;0.15;0.1;0.8
0.4;0.3;0;0;0;0.1;69;72;68;65;63;9.9;9.5;10.3;10.9;11.1;947;947;947;947;948;0.37;0.23;0.23;0.88;1.08
0.7;0.7;0;0;0;0.7;81;91;75;69;72;8.7;7.6;9.4;9.9;9.5;947;947;947;947;947;1.83;0.43;0.5;0.37;0.23
0.1;0.1;0;0;0;0.1;84;85;81;91;75;8.3;8.3;8.7;7.6;9.4;947;947;947;947;947;1.75;1.45;1.83;0.43;0.5
0.1;0.1;0;0;0;0.1;99;98;98;97;95;1.1;1.4;1.7;2.4;3.4;953;952;952;952;952;0.13;0.23;0.32;0.12;0.07
6.8;5.7;0;0;0;5.7;94;89;67;51;52;4.3;6.3;11.1;14;14.4;954;954;954;954;954;0.18;0.03;0.12;1;1.02
4.4;2.3;0;0;0;2.3;99;99;99;98;98;-1.2;-0.7;-0.4;0.4;1.2;955;956;956;956;956;0.05;0.23;0.07;0.05;0.22
4.1;4.1;0;0;0;4.1;94;95;94;92;90;2.8;2.3;2.4;3.1;4.1;952;952;953;953;953;0.2;0.23;0.3;0.08;0
0.1;0.1;0;0;0;0.1;54;56;53;54;54;6.9;5.5;5.5;5.2;5.3;947;947;947;947;947;1.45;1.73;1.7;2.48;3.13
0.1;0.1;0;0;0;0.1;58;53;50;48;46;3.3;4;4.6;5.4;6.5;951;951;951;951;951;0.37;1.42;2.17;2.67;3.28
2;1.8;0;0;0;0.2;96;93;83;52;49;-6.9;-5.5;-3.4;3.2;3.5;956;955;955;954;954;0.07;0.02;0.02;0.13;1.28
1.1;1.1;0;0;0;1.1;64;80;93;94;94;1.6;-3.5;-9.1;-11.1;-10.9;959;959;958;958;958;0.42;0.18;0.2;0;0.05
0.3;0.3;0;0;0;0.3;88;84;77;76;71;11.5;12.4;13.6;13.5;14.6;955;955;954;954;954;0.52;1.1;1.53;2.12;2.38
0.3;0.3;0;0;0;0.3;92;91;88;85;81;9.4;9.5;9.5;9.9;10.3;948;948;948;948;949;0.87;1.33;0.88;1.8;2.18
0.8;0.3;0;0;0;0.1;86;89;93;94;95;7;6.2;5.4;4.9;4.4;942;942;943;943;944;4.3;3.38;2.27;2.05;1.83
0.1;0.1;0;0;0;0.1;91;90;91;89;90;6.3;5;4.3;5.8;7.1;941;941;941;940;940;1.68;1.07;1.12;3.5;3.45
2.7;1.6;0;0;0;1.1;67;63;58;54;48;8.2;8.7;9.4;10.2;11.6;953;953;953;952;952;3.43;3.62;3.82;4.25;4.5
3.7;3.7;0;0;0;3.7;54;54;59;60;68;12.5;11.7;11.2;10.9;9.2;950;951;952;952;952;2.25;1.23;1.3;0.77;0.3
0.1;0.1;0;0;0;0.1;39;46;53;72;89;11.9;10.3;7.5;2.8;-1.4;955;955;955;955;955;2.28;1.05;0.9;0.37;0.13
0.1;0.1;0;0;0;0.1;67;68;68;71;73;6.2;7.1;7.9;8.9;9.8;954;953;953;952;951;0.83;1.27;1.57;1.8;1.25
3.3;3.3;0;0;0;3.3;63;58;56;56;75;1.7;2.5;3.3;4;1.9;953;953;952;952;952;0.45;0.63;0.67;1.07;0.43
0.1;0.1;0;0;0;0.1;32;33;35;39;44;15.4;14.1;12.4;10.5;8.8;952;952;953;953;953;1.48;1.25;1;1.12;1.05
26.3;18.6;1;21.1;18.6;0.6;29;29;32;33;35;17.3;17;15.4;14.1;12.4;951;951;952;952;953;1.47;1.33;1.48;1.25;1
0.1;0.1;0;0;0;0.1;57;43;36;29;28;9.6;12.4;14.4;16.5;17.8;952;952;951;951;951;0.35;0.35;1.42;1.63;2.08
0.1;0.1;0;0;0;0.1;74;66;57;43;36;5.2;7.2;9.6;12.4;14.4;952;952;952;952;951;0.1;0.02;0;0.35;1.42
14.1;10.6;1;8.7;10.6;2.8;70;61;57;61;66;13.5;14.5;14.9;14.3;13.7;948;948;948;948;948;0.7;1.57;1.3;1.07;0.62
0.1;0.1;0;0;0;0.1;91;85;88;85;76;9.3;11;10.8;11.3;12.6;950;950;950;949;949;0.07;0.05;0.07;0.12;0.83
0.2;0.2;0;0;0;0.2;66;66;65;63;61;9.8;9.6;9.7;9.6;9.7;951;951;951;951;951;0.52;0.85;1.07;0.58;0.53
0.3;0.3;0;0;0;0.3;59;63;67;67;67;13;11.3;10;9.5;9.5;952;953;953;952;952;1.53;0.9;0.77;0.8;0.73
0.6;0.5;0;0;0;0.5;71;66;54;46;47;10.6;10.7;13.9;16.4;16.4;952;951;951;950;950;0.85;1.42;1.33;1.87;2.92
0.1;0.1;0;0;0;0.1;79;72;70;71;66;9.4;10.4;10.8;10.6;10.7;952;952;952;952;951;0.12;0.57;0.6;0.85;1.42
19.7;8;1;3.8;2.16;8;66;71;91;97;96;13;10.6;5.7;3;3.3;952;953;953;952;952;0.9;0.42;0.6;0.27;0.05
3.7;3.7;0;0;0;3.7;36;43;47;48;53;23.3;21.4;19.9;17.7;15.2;953;954;954;954;954;1.2;1.38;1.13;0.85;1.17
1.6;1.6;0;0;0;1.6;25;29;37;44;45;31.5;30.3;28.3;26.5;25.2;952;952;953;953;953;1.6;1.6;1.63;2.05;1.28
0.1;0.1;0;0;0;0.1;22;21;22;23;25;32.5;32.6;32.5;31.9;31.5;950;950;950;951;952;0.68;1.2;1.52;1.75;1.6
4.3;2.2;0;0;0;2.2;41;46;49;47;64;23.4;21.5;20.3;18.6;13.3;949;950;950;952;952;1.53;1.15;0.97;0.93;0.34
3.7;3.2;0;0;0;0.5;48;54;57;68;75;22.9;21.2;18.1;13.8;11.5;951;951;950;950;950;1.15;1.17;0.27;0.3;0.02
3.9;1.1;0;0;0;1;28;36;43;48;54;28.3;26.6;24.8;22.9;21.2;949;950;951;951;951;2.37;2.37;2.02;1.15;1.17
3.6;1.6;0;0;0;0.1;40;31;27;41;39;22.6;23.4;23.3;20.9;22.6;948;948;948;949;949;1.6;1.18;0.55;0.28;0.28
0.5;0.3;0;0;0;0.1;56;55;52;48;45;20;20;20.6;21.4;22.1;949;949;949;948;948;0.85;1.6;1.47;1.8;1.45
0.3;0.3;0;0;0;0.3;65;62;59;53;49;14;15;16.1;17.5;19.1;951;951;951;951;950;0.03;0;0.02;0.1;0.08
0.1;0.1;0;0;0;0.1;70;72;69;65;62;12.4;12.8;13.3;14;15;950;950;951;951;951;0;0.05;0.08;0.03;0
3.5;3.3;0;0;0;0.2;21;21;22;23;26;33;32.9;32.4;31.8;30.5;801;801;801;801;801;1.05;1.52;1.93;1.92;2.1
4.4;4.4;0;0;0;4.4;47;45;39;25;21;22.4;22.5;25.9;31.4;33;800;800;800;800;801;0.17;0.3;0.02;0.3;1.05
0.1;0.1;0;0;0;0.1;58;55;47;45;39;21.2;21.3;22.4;22.5;25.9;800;800;800;800;800;0.45;0.31;0.17;0.3;0.02
